"","x"
"3860",1.11241870259496
"3873",1.11377731388536
"3886",1.11531699698859
"3899",1.11698929114378
"3912",1.11839074102546
"3925",1.11924548335317
"3938",1.1204614853191
"3951",1.12142248955291
"3964",1.12195421355558
"3977",1.12277629765513
"3990",1.12300938132425
"4003",1.12317644236952
"4016",1.12372754064082
"4029",1.12451449021198
"4042",1.12622791145428
"4055",1.12831061903445
"4068",1.13096611518627
"4081",1.13286952295297
"4094",1.13424671341888
"4107",1.13559661326892
"4120",1.13607861539866
"4133",1.13525136739251
"4146",1.13483915960316
"4159",1.13413659910633
"4172",1.13268041934655
"4185",1.13053789063211
"4198",1.12777466368311
"4211",1.12580322453058
"4224",1.12442969332412
"4237",1.12183396740895
"4250",1.11737988497519
"4263",1.11325927483774
"4276",1.11046150702299
"4289",1.10733603301899
"4302",1.10357809572704
"4315",1.09988996459781
"4328",1.09810969381168
"4341",1.09617312381929
"4354",1.09351614051896
"4367",1.09049018853348
"4380",1.08738834599595
"4393",1.08440525566024
"4406",1.08181474636684
"4419",1.08004306380484
"4432",1.07688922753009
"4445",1.07303831075854
"4458",1.07011817591746
"4471",1.06677224019062
"4484",1.06190215651104
"4497",1.05809185943577
"4510",1.05479227957156
"4523",1.05165307351687
"4536",1.04863025809318
"4549",1.04656137903444
"4562",1.04500613203992
"4575",1.04371243255244
"4588",1.04281884846984
"4601",1.04149001805826
"4614",1.03961962996718
"4627",1.03742499436105
"4640",1.03604490311466
"4653",1.03495819213349
"4666",1.03361301292773
"4679",1.03267817979832
"4692",1.03170586846298
"4705",1.03084726657007
"4718",1.03005532734836
"4731",1.02929016615079
"4744",1.02830327262021
"4757",1.02725140572696
"4770",1.02656554471163
"4783",1.02584482572119
"4796",1.02516930054326
"4809",1.02399374136463
"4822",1.02323570737123
"4835",1.02290208788676
"4848",1.0225459818784
"4861",1.02218671411144
"4874",1.02135693784759
"4887",1.02011497624767
"4900",1.01905339463268
"4913",1.01759679488844
"4926",1.0165378396138
"4939",1.01555140026885
"4952",1.01512128665577
"4965",1.01531077279047
"4978",1.01598174339559
"4991",1.01653348636466
"5004",1.01599063749992
"5017",1.01499123787503
"5030",1.01445086979712
"5043",1.01404574992985
"5056",1.01310642523502
"5069",1.01197812889551
"5082",1.01103451711415
"5095",1.01006598732361
"5108",1.00935569807588
"5121",1.00903976696492
"5134",1.00891893890227
"5147",1.00882782556227
"5160",1.00880443418738
"5173",1.00845955619861
"5186",1.0085859566838
"5199",1.00870693955975
"5212",1.00896106559917
"5225",1.00928572723698
"5238",1.0094445901163
"5251",1.00958035849612
"5264",1.00960811810626
"5277",1.00994773939151
"5290",1.01042757512311
"5303",1.01106551774098
"5316",1.01161685954095
"5329",1.01225943939894
"5342",1.01303685457942
"5355",1.01360718427869
"5368",1.01385892035555
"5381",1.01394906100553
"5394",1.01432227552374
"5407",1.01489824385866
"5420",1.01540607118298
"5433",1.01569650178124
"5446",1.01526661690551
"5459",1.01493477978785
"5472",1.01495345258152
"5485",1.01499458786917
"5498",1.01484043286417
"5511",1.01434114407524
"5524",1.01300605085903
"5537",1.01196210298034
"5550",1.01125179610615
"5563",1.0106642354438
"5576",1.00992187559735
"5589",1.00932579988915
"5602",1.00866456863764
"5615",1.00789667544579
"5628",1.00718130183374
"5641",1.0066540933166
"5654",1.00644415390682
"5667",1.00655326081533
"5680",1.00691956450914
"5693",1.00722546604632
"5706",1.00744218361777
"5719",1.0077259167592
"5732",1.00790653614471
"5745",1.00800766921568
"5758",1.00811202573855
"5771",1.00814903279273
"5784",1.00851475592086
"5797",1.00896372104269
"5810",1.00944055195891
"5823",1.00991584360374
"5836",1.01048331896366
"5849",1.01117247186581
"5862",1.01189659073712
"5875",1.01295395761126
"5888",1.01412086791878
"5901",1.01536968207872
"5914",1.01703714062415
"5927",1.01880993083058
"5940",1.0211293452793
"5953",1.02326399592026
"5966",1.02517260989661
"5979",1.02746479813124
"5992",1.02919295096911
"6005",1.03056411394088
"6018",1.03243310230787
"6031",1.03454450277823
"6044",1.03641318274987
"6057",1.03761786287843
"6070",1.03931312150855
"6083",1.04115424360499
"6096",1.04264575698557
"6109",1.04395076804463
"6122",1.04532514072137
"6135",1.04671474127945
"6148",1.04845512316759
"6161",1.05040333907106
"6174",1.05250959303726
"6187",1.05492553727813
"6200",1.05714286232458
"6213",1.0593284408984
"6226",1.06110897757154
"6239",1.06260882012278
"6252",1.06421900329659
"6265",1.06594455786352
"6278",1.0670264630913
"6291",1.06820941904129
"6304",1.06956270953612
"6317",1.07052863364101
"6330",1.07151835233745
"6343",1.07263332059619
"6356",1.07352134471913
"6369",1.07400301770726
"6382",1.07509473691273
"6395",1.07655121191304
"6408",1.07786372089125
"6421",1.07905186418342
"6434",1.08010202242712
"6447",1.08187152603343
"6460",1.08383960322662
"6473",1.08595041980121
"6486",1.08701737131065
"6499",1.08868333233231
"7000",1.09041816951162
