-4360.780199982369,0.5807851660012578,-0.602075247052026,0,0,0,0,0,0,5,0,0,0,0,9,0,0
-4224.482828286019,0.5676253211259221,-0.602075247052026,1,0,1,1,0,0,9,0,0,0,0,19,0,0
-4160.471085827234,0.5623399178181757,-0.602075247052026,2,0,2,2,0,0,16,0,0,0,0,29,0,0
-4158.314679788,0.5623399178181757,-0.602075247052026,2,0,3,3,0,0,19,0,0,0,0,39,0,0
-4089.025025660886,0.5509004138683328,-0.5938504559230925,3,1,4,4,0,0,22,0,0,0,0,49,0,0
-4027.926430432759,0.5425166196885727,-0.5938092403779066,4,2,5,5,0,0,24,0,0,0,0,59,0,0
-3919.650132388402,0.5075936890875578,-0.5945621139293135,5,3,6,6,0,0,26,0,0,0,0,69,0,0
-3892.76197286057,0.4947185279947436,-0.5904902202592625,6,4,7,7,0,0,29,0,0,0,0,79,0,0
-3863.011550381985,0.4752654835926108,-0.5849863607688977,7,5,8,8,0,0,30,0,0,0,0,89,0,0
-3863.400062337073,0.4752654835926108,-0.5871714184512926,7,6,9,9,0,0,31,0,0,0,0,99,0,0
-3862.417222289233,0.4752654835926108,-0.5946041471233202,7,7,10,10,0,0,33,0,0,0,0,109,0,0
-3861.966234692311,0.4752654835926108,-0.5981075639446808,7,8,11,11,0,0,36,0,0,0,0,119,0,0
-3856.936068336492,0.4752654835926108,-0.6087568468769623,7,9,12,12,0,0,40,0,0,0,0,129,0,0
-3855.169905372264,0.4752654835926108,-0.6087568468769623,7,9,13,13,0,0,42,0,0,0,0,139,0,0
-3855.788787346364,0.4752654835926108,-0.6037401730695079,7,10,14,14,0,0,44,0,0,0,0,149,0,0
-3850.016165755471,0.4752654835926108,-0.6037401730695079,7,10,15,15,0,0,48,0,0,0,0,159,0,0
-3847.27572192316,0.4752654835926108,-0.6276066718385476,7,11,16,16,0,0,51,0,0,0,0,169,0,0
-3847.27572192316,0.4752654835926108,-0.6276066718385476,7,11,17,17,0,0,52,0,0,0,0,179,0,0
-3845.478648966838,0.4752654835926108,-0.6276066718385476,7,11,18,18,0,0,56,0,0,0,0,189,0,0
-3840.693839793003,0.4752654835926108,-0.6349325778760482,7,12,19,19,0,0,58,0,0,0,0,199,0,0
-3844.153150915218,0.4752654835926108,-0.6349325778760482,7,12,20,20,0,0,61,0,0,0,0,209,0,0
