51,3.15302158736116
71,2.42989772520156
91,4.56563418357049
111,15.0635930400597
131,16.4736687931416
151,7.11749818470051
171,3.10290368117253
191,2.19811384367791
211,1.81110242365494
231,1.60182726802775
251,1.47872617333384
271,1.40137557106019
291,1.33047908082846
311,1.23547745688503
331,1.13131085001141
351,1.10231438082464
371,1.10204867365934
391,1.131448304539
411,1.13110157199796
431,1.12695055911436
451,1.12588763915887
471,1.13397309933283
491,1.14551091586569
511,1.15075500004714
531,1.15512520052162
551,1.17500620445544
571,1.19642279914431
591,1.22572743722287
611,1.26290750867326
631,1.32692262904621
651,1.40605606543657
671,1.47793063386149
691,1.54078743265561
711,1.60533681002235
731,1.6694984951738
751,1.6902849723617
771,1.73354548251358
791,1.77467022824199
811,1.82225936983947
831,1.86235058660507
851,1.912952306714
871,1.95949172454159
891,1.97139156535723
911,1.9655627606629
931,1.98920771935665
951,1.9908320260356
971,1.9715708559113
991,2.00863582197596
1011,2.03903008444833
1031,2.05352717587647
1051,2.08962723047237
1071,2.14077247113793
1091,2.17516735525293
1111,2.19210259956696
1131,2.20946114521705
1151,2.23987436918537
1171,2.26961777391923
1191,2.31364364718547
1211,2.34521500419061
1231,2.36688464257145
1251,2.40034895428894
1271,2.37786492178782
1291,2.39157436011676
1311,2.38854872765719
1331,2.42340283011769
1351,2.47906923663834
1371,2.50238387133332
1391,2.48641189704176
1411,2.44875038457046
1431,2.40923848420161
1451,2.35972869506874
1471,2.31970497652037
1491,2.31412080027433
1511,2.27418402190725
1531,2.2335676139034
1551,2.21853308991712
1571,2.19329137055296
1591,2.15427594219004
1611,2.11073735252898
1631,2.05369048964347
1651,2.01492919131316
1671,1.98720423357729
1691,1.96158239181025
1711,1.93278719043995
1731,1.91833173417009
1751,1.90253812065793
1771,1.89994820273857
1791,1.89160063300574
1811,1.8874251831645
1831,1.89110993339541
1851,1.89670854422452
1871,1.90664685323077
1891,1.91586357998275
1911,1.92717355733503
1931,1.90824711856765
1951,1.88909352045065
1971,1.88286029618217
1991,1.87845996421862
2011,1.87206622021564
2031,1.85407970335886
2051,1.82846241135394
2071,1.79826643675099
2091,1.7658496451563
2111,1.74947193203799
2131,1.73752332638968
2151,1.74033918639033
2171,1.73400974799607
2191,1.73067421892103
2211,1.70738297613955
2231,1.68986436393571
2251,1.67449922550219
2271,1.65660343678564
2291,1.63351525174756
2311,1.60055222604414
2331,1.5623189181256
2351,1.54066107529473
2371,1.5201743523162
2391,1.50590402400223
2411,1.49004673490427
2431,1.47198452584038
2451,1.44364055712398
2471,1.41745364956591
2491,1.40348370331819
2511,1.39382602965118
2531,1.38985776269752
2551,1.38628156560425
2571,1.38438457221406
2591,1.38398282509716
2611,1.37974638645096
2631,1.37830663555757
2651,1.37695579975096
2671,1.37479485175015
2691,1.3668468720143
2711,1.36022406401768
2731,1.35326873327818
2751,1.34888596748707
2771,1.34080355638148
2791,1.33497735692542
2811,1.3393127188325
2831,1.34280473260805
2851,1.34392867979227
2871,1.34202821351439
2891,1.34403875831707
2911,1.33596942047877
2931,1.32772040032141
2951,1.31774685564423
2971,1.30645842244628
2991,1.29113865063842
3011,1.28735432339717
3031,1.28743082747689
3051,1.27766081121504
3071,1.27467877542208
3091,1.26731725616255
3111,1.25855327026402
3131,1.24817745354431
3151,1.24084455698283
3171,1.22942045350443
3191,1.22568180083857
3211,1.21371292059525
3231,1.20396133911595
3251,1.19795411056226
3271,1.18835866600532
3291,1.18016343642208
3311,1.17320155377622
3331,1.16671673914784
3351,1.16080941805618
3371,1.15703281342178
3391,1.14841322155292
3411,1.14354660596749
3431,1.13717727637293
