1,2,3,4,5,6,7,12,11,10,9,8,13,14,15,17,16,18,19,21,20,22,23,24
1,2,3,4,5,6,7,12,11,10,9,8,13,14,17,15,18,16,19,21,24,23,20,22
1,6,4,3,2,5,11,12,7,10,9,8,13,14,17,15,18,16,23,24,21,19,20,22
1,4,6,3,2,5,11,12,7,10,9,8,13,14,17,15,18,16,23,19,21,24,20,22
1,6,4,3,2,5,11,12,7,10,9,8,13,14,17,15,18,16,23,19,21,20,24,22
1,6,4,3,2,5,11,12,8,9,10,7,13,14,17,15,18,16,23,19,21,20,24,22
1,6,4,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,23,19,21,20,24,22
1,6,4,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,22,24,21,20,19,23
1,4,6,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,22,24,21,20,19,23
1,4,6,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,22,24,20,21,19,23
1,6,4,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,22,24,20,23,19,21
1,6,4,3,5,2,11,12,8,9,10,7,13,14,17,15,18,16,22,24,20,23,19,21
1,6,4,2,3,5,11,12,8,9,10,7,13,14,17,15,18,16,22,24,20,23,19,21
1,6,4,2,3,8,12,11,5,9,10,7,13,14,17,15,18,16,22,24,19,23,20,21
1,6,4,2,3,8,12,11,5,9,10,7,13,14,17,15,18,16,22,24,19,23,20,21
1,6,4,2,3,8,12,5,11,9,10,7,13,14,21,20,23,19,24,22,16,18,15,17
1,6,4,2,3,8,12,5,11,9,10,7,13,14,21,19,23,20,24,22,16,18,15,17
1,6,4,2,3,8,12,5,11,9,10,7,13,14,21,19,23,20,24,22,16,18,15,17
1,6,4,2,3,8,12,5,11,9,10,7,13,14,21,23,19,20,24,22,16,18,15,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,14,19,20,24,22,16,18,15,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,14,19,20,22,24,15,18,16,17
6,1,4,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,24,22,15,18,16,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,24,22,15,18,16,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,24,22,15,18,16,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,24,22,15,18,16,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,24,22,18,15,16,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,20,14,24,22,18,16,15,17
1,6,4,2,12,8,3,5,11,9,10,7,13,23,21,19,20,14,24,22,18,16,15,17
1,4,6,2,12,8,3,5,11,9,10,7,13,23,21,19,20,14,24,22,18,16,17,15
1,4,6,2,12,8,3,5,11,9,10,7,13,23,21,19,14,24,20,22,18,16,17,15
1,4,6,2,12,8,3,5,11,9,10,7,13,23,21,19,14,20,22,24,18,16,17,15
1,4,6,12,2,8,3,5,11,9,10,7,13,23,21,14,19,20,22,24,18,16,17,15
1,4,6,12,2,5,3,8,11,9,10,7,13,23,21,14,19,20,22,24,18,16,15,17
1,4,6,12,2,5,3,8,11,9,10,7,13,23,21,14,19,20,24,22,16,18,15,17
1,4,6,12,2,5,3,8,11,9,10,7,13,23,21,20,19,14,24,22,16,18,15,17
1,4,6,12,2,5,3,8,11,9,10,7,13,23,21,20,19,14,24,22,16,18,15,17
1,4,6,12,2,5,3,8,11,9,10,7,13,23,21,14,19,20,24,22,16,18,15,17
1,6,12,4,2,5,3,8,11,9,10,7,13,23,21,14,19,20,24,22,16,18,15,17
1,6,12,4,2,5,3,8,11,9,10,7,13,23,21,14,19,20,24,22,16,18,15,17
1,6,12,4,2,5,3,8,11,9,10,7,13,23,21,14,19,24,20,22,16,18,15,17
4,6,1,12,2,5,3,8,11,9,10,7,13,23,21,14,19,24,20,22,16,18,15,17
4,6,1,12,2,5,3,8,11,10,7,9,13,23,21,14,19,24,20,22,16,18,15,17
4,6,1,12,2,5,8,3,11,10,7,9,13,14,23,21,20,24,19,22,16,18,15,17
5,6,4,2,12,1,8,3,11,10,7,9,13,14,23,21,20,24,19,22,16,18,15,17
5,6,4,2,1,12,8,3,11,10,7,9,13,14,23,21,20,24,19,22,16,18,15,17
5,6,4,2,1,12,8,3,11,10,7,9,13,14,23,21,20,24,19,22,17,15,16,18
5,6,4,2,1,12,8,3,11,10,7,9,13,14,23,21,20,24,19,22,17,15,16,18
12,1,2,4,6,5,8,3,11,10,7,9,13,14,23,18,17,15,16,22,19,24,20,21
12,1,2,4,6,5,8,3,11,10,7,9,13,14,23,18,17,16,15,22,19,24,20,21
12,1,4,2,6,5,8,11,3,10,7,9,13,14,23,18,17,16,15,22,19,24,20,21
12,1,4,2,6,5,8,11,3,10,7,9,13,14,23,18,17,15,16,22,19,24,20,21
12,1,4,2,6,5,8,11,3,7,10,9,13,14,23,18,17,15,16,22,19,24,20,21
12,1,4,2,6,8,5,11,3,7,10,9,23,14,13,18,15,17,16,22,19,24,20,21
1,12,4,6,2,5,8,11,3,7,10,9,23,14,13,18,15,17,16,22,19,24,20,21
1,12,4,6,2,5,8,11,3,7,10,9,23,14,13,18,15,17,16,22,20,24,19,21
1,12,6,4,2,5,8,11,3,7,10,9,23,14,13,18,15,17,16,22,20,24,19,21
1,12,6,4,2,5,8,11,3,7,10,9,23,14,13,18,15,17,16,22,20,24,19,21
1,12,6,4,2,5,8,3,11,7,10,9,23,14,13,18,15,17,16,22,20,24,19,21
5,1,2,6,4,12,8,3,11,7,9,10,23,14,13,18,15,17,16,22,20,24,19,21
5,1,2,6,4,12,8,3,11,7,9,10,23,14,13,18,15,17,16,22,20,24,19,21
5,2,1,6,4,12,8,3,11,7,9,10,23,14,13,18,17,15,22,16,20,24,19,21
1,2,5,6,4,12,8,3,11,7,9,10,23,13,14,18,17,15,16,22,19,24,20,21
1,12,4,6,5,2,8,3,11,7,9,10,23,13,14,17,18,15,16,22,19,24,20,21
1,12,4,6,5,2,8,3,11,7,9,10,23,13,14,17,18,15,16,22,19,24,20,21
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,16,22,24,19,20,21
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,16,22,20,19,24,21
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,16,15,22,20,19,24,21
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,16,15,22,20,19,24,21
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,16,15,22,20,19,24,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,16,15,22,20,19,24,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,16,22,20,19,24,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,16,22,24,19,20,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,16,22,24,19,20,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,24,20,19,21
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
12,1,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
1,12,4,6,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
6,4,12,1,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
6,4,12,1,2,5,8,3,11,7,9,10,23,13,14,17,18,15,22,16,20,24,21,19
4,6,12,1,2,5,8,3,7,11,9,10,23,13,14,17,15,18,22,16,20,24,21,19
4,6,12,1,2,5,8,3,7,11,9,10,23,13,14,17,15,18,22,16,20,24,21,19
4,6,2,1,12,5,8,3,7,11,9,10,23,13,15,17,14,18,22,16,20,24,21,19
4,6,2,1,12,5,8,3,7,11,9,10,23,13,17,15,14,18,22,16,20,19,24,21
4,6,2,5,12,1,8,3,7,11,9,10,23,13,17,15,14,18,22,16,20,19,24,21
6,4,2,5,12,1,8,3,7,11,9,10,23,13,14,15,17,22,18,16,20,19,24,21
6,4,2,5,12,1,8,3,7,11,9,10,23,13,14,15,17,22,18,16,20,19,24,21
6,4,2,5,12,1,8,3,7,11,9,10,23,13,14,15,17,22,18,16,20,19,24,21
6,4,2,5,12,1,8,3,7,11,9,10,23,13,14,15,17,22,18,16,24,19,20,21
6,4,2,5,12,1,8,3,7,11,9,10,23,13,14,15,17,22,18,16,24,19,20,21
6,4,2,5,12,1,8,3,11,7,9,10,23,13,14,17,15,22,18,16,24,19,20,21
5,2,4,6,12,1,8,3,11,7,9,10,23,13,14,17,15,22,18,16,24,19,20,21
8,1,12,6,4,2,5,3,7,11,9,10,23,13,14,17,15,22,18,16,24,19,20,21
8,1,12,4,6,2,5,3,7,11,9,10,23,13,15,17,14,22,18,16,24,19,20,21
8,1,12,4,6,2,5,3,7,11,9,10,23,13,15,17,14,22,18,16,24,19,20,21
8,12,1,4,6,2,5,3,7,11,9,10,23,13,15,17,14,22,18,16,24,19,20,21
8,12,1,4,6,2,5,3,11,7,9,10,23,13,15,17,14,22,18,16,24,19,20,21
8,12,1,6,4,2,5,3,11,7,9,10,23,13,15,17,14,22,18,16,24,19,20,21
8,12,1,6,4,2,5,3,11,7,9,10,23,13,15,17,14,22,18,16,24,19,20,21
1,12,8,6,4,2,5,3,11,7,9,10,23,13,15,17,18,22,14,16,24,19,20,21
1,12,8,4,6,2,5,3,11,7,9,10,23,13,15,17,18,14,22,16,24,19,20,21
1,12,8,4,6,2,5,3,7,11,9,10,23,13,15,17,18,14,22,16,24,19,20,21
1,12,8,4,6,2,5,3,7,11,9,10,23,13,15,17,18,14,16,22,24,19,20,21
8,12,1,4,6,2,5,3,11,7,9,10,23,13,15,17,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,15,17,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,15,17,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,17,15,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,17,15,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,17,15,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,17,15,18,14,16,22,24,19,20,21
3,5,2,1,12,6,4,8,11,7,9,10,23,13,17,15,18,14,16,22,24,19,20,21
