1,2,3,4,6,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,24,23,22,21
1,6,4,3,5,2,7,11,10,9,8,12,13,14,15,16,17,18,19,23,24,20,22,21
1,6,4,3,5,2,7,11,10,9,8,12,19,18,17,16,15,14,13,23,24,20,22,21
1,6,4,3,5,2,7,11,10,9,8,12,19,14,15,16,17,18,13,23,22,20,24,21
1,6,4,3,5,2,7,11,10,9,8,12,19,14,15,16,17,18,13,23,22,20,24,21
1,6,4,3,5,2,7,11,10,9,8,12,19,14,15,16,17,18,13,23,22,20,24,21
4,1,6,3,5,2,7,11,10,9,8,12,19,14,15,16,17,18,13,22,20,23,24,21
4,1,6,3,5,2,7,11,10,9,8,12,19,15,14,16,17,18,13,22,20,24,23,21
4,1,6,3,5,2,7,11,10,9,8,12,19,17,16,14,15,18,13,22,20,24,23,21
4,1,6,3,5,2,7,11,10,9,8,12,19,17,16,14,15,18,13,22,20,24,23,21
4,1,6,3,5,2,10,11,7,9,8,12,19,17,16,14,15,18,13,22,20,24,23,21
4,5,3,6,2,1,10,11,7,9,8,12,19,17,16,14,15,18,13,22,20,24,23,21
4,5,3,6,2,1,10,7,11,9,8,12,19,17,16,14,15,18,13,22,20,24,23,21
4,5,3,6,2,1,10,7,11,12,8,9,19,17,16,14,15,18,13,22,20,24,23,21
4,5,3,6,2,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,5,6,2,3,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,5,2,3,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,5,2,3,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,5,2,3,1,10,7,11,12,8,9,19,17,14,16,18,15,13,22,20,24,23,21
4,6,3,2,5,1,10,7,11,12,8,9,19,17,14,16,18,15,13,22,20,24,23,21
4,6,3,5,2,1,10,7,11,12,8,9,19,17,14,16,18,15,13,22,20,24,23,21
4,6,3,5,2,1,10,7,11,12,8,9,19,17,14,16,18,15,13,22,20,24,23,21
4,6,3,5,2,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,5,2,1,10,7,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,2,5,1,7,10,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,2,5,1,7,10,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,2,5,1,7,10,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,2,5,1,7,10,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
4,6,3,2,5,1,7,10,11,12,8,9,19,17,16,14,18,15,13,22,20,24,23,21
